종목코드,종목명,시장구분,업종명,종가,대비,등락률,시가총액
"281740","레이크머티리얼즈","KOSDAQ","화학","5630","-80","-1.40","370062985240"
"277810","레인보우로보틱스","KOSDAQ","기계·장비","31050","700","2.31","500998394700"
"215100","로보로보","KOSDAQ","디지털컨텐츠","5890","-70","-1.17","119852394060"
"090360","로보스타","KOSDAQ","기계·장비","17100","-150","-0.87","166725000000"
"108490","로보티즈","KOSDAQ","소프트웨어","22000","250","1.15","262513306000"
"900260","로스웰","KOSDAQ","금융","284","0","0.00","51164429812"
"067730","로지시스","KOSDAQ","컴퓨터서비스","4445","75","1.72","43000583290"
"071280","로체시스템즈","KOSDAQ","반도체","6600","-10","-0.15","100957579800"
"328130","루닛","KOSDAQ","소프트웨어","23900","-550","-2.25","292141124200"
"038060","루멘스","KOSDAQ","반도체","975","12","1.25","46900492275"
"085370","루트로닉","KOSDAQ","의료·정밀기기","15950","350","2.24","420435939000"
"08537M","루트로닉3우C","KOSDAQ","의료·정밀기기","22000","200","0.92","4736270000"
"060240","룽투코리아","KOSDAQ","디지털컨텐츠","2980","25","0.85","75779266320"
"058470","리노공업","KOSDAQ","반도체","124500","1400","1.14","1897675065000"
"039980","리노스","KOSDAQ","컴퓨터서비스","874","24","2.82","39953682904"
"019570","리더스 기술투자","KOSDAQ","금융","401","9","2.30","52147524903"
"016100","리더스코스메틱","KOSDAQ","화학","2580","-300","-10.42","49280306520"
"012700","리드코프","KOSDAQ","유통","9190","-340","-3.57","243039980650"
"302550","리메드","KOSDAQ","의료·정밀기기","11750","50","0.43","71999488000"
"377450","리파인","KOSDAQ","기타서비스","8310","-300","-3.48","144012300000"
"277070","린드먼아시아","KOSDAQ","금융","3435","20","0.59","47032020000"
"042500","링네트","KOSDAQ","컴퓨터서비스","3900","100","2.63","59891824200"
"219420","링크제니시스","KOSDAQ","소프트웨어","5340","0","0.00","61247167380"
"195500","마니커에프앤지","KOSDAQ","음식료·담배","3155","90","2.94","50252840000"
"305090","마이크로디지탈","KOSDAQ","의료·정밀기기","3805","-220","-5.47","56101681000"
"098120","마이크로컨텍솔","KOSDAQ","반도체","4855","-5","-0.10","40358478930"
"147760","마이크로프랜드","KOSDAQ","의료·정밀기기","3775","25","0.67","40844994150"
"377480","마인즈랩","KOSDAQ","소프트웨어","12100","-450","-3.59","73558416800"
"038290","마크로젠","KOSDAQ","기타서비스","18700","-50","-0.27","202734180000"
"267980","매일유업","KOSDAQ","음식료·담배","51500","-1400","-2.65","403947357000"
"005990","매일홀딩스","KOSDAQ","음식료·담배","7930","-160","-1.98","108786150720"
"093520","매커스","KOSDAQ","유통","6200","20","0.32","100211170400"
"377030","맥스트","KOSDAQ","소프트웨어","12350","150","1.23","241700392700"
"100590","머큐리","KOSDAQ","일반전기전자","5540","60","1.09","83547737260"
"067280","멀티캠퍼스","KOSDAQ","디지털컨텐츠","32800","-750","-2.24","194398351200"
"072870","메가스터디","KOSDAQ","출판·매체복제","11200","100","0.90","133514740800"
"215200","메가스터디교육","KOSDAQ","기타서비스","71700","-1600","-2.18","850496796000"
"133750","메가엠디","KOSDAQ","기타서비스","2740","-30","-1.08","64135390980"
"235980","메드팩토","KOSDAQ","기타서비스","23750","-500","-2.06","500654631250"
"041920","메디아나","KOSDAQ","의료·정밀기기","3940","0","0.00","63040000000"
"014100","메디앙스","KOSDAQ","화학","3125","-20","-0.64","36875000000"
"054180","메디콕스","KOSDAQ","운송장비·부품","10650","1840","20.89","128925289650"
"086900","메디톡스","KOSDAQ","제약","108800","-1600","-1.45","713300742400"
"078160","메디포스트","KOSDAQ","제약","14550","0","0.00","236644022700"
"065650","메디프론","KOSDAQ","유통","1415","135","10.55","61716581985"
"021880","메이슨캐피탈","KOSDAQ","금융","375","-37","-8.98","57069153000"
"140410","메지온","KOSDAQ","기타서비스","13750","-300","-2.14","367702747500"
"241770","메카로","KOSDAQ","반도체","9890","0","0.00","100805209600"
"059210","메타바이오메드","KOSDAQ","제약","2195","-10","-0.45","52377860445"
"058110","멕아이씨에스","KOSDAQ","의료·정밀기기","3945","50","1.28","63319340850"
"096640","멜파스","KOSDAQ","IT부품","1495","0","0.00","56729621325"
"257370","명성티엔에스","KOSDAQ","IT부품","9210","0","0.00","71157896760"
"080420","모다이노칩","KOSDAQ","IT부품","3090","-10","-0.32","246339811980"
"080160","모두투어","KOSDAQ","기타서비스","17550","50","0.29","331695000000"
"100030","모바일리더","KOSDAQ","소프트웨어","21800","-250","-1.13","71584965200"
"087260","모바일어플라이언스","KOSDAQ","소프트웨어","3590","-65","-1.78","116864770990"
"101330","모베이스","KOSDAQ","IT부품","2575","0","0.00","61692334100"
"012860","모베이스전자","KOSDAQ","운송장비·부품","1200","-15","-1.23","86394080400"
"363260","모비데이즈","KOSDAQ","기타서비스","890","-30","-3.26","142416773830"
"348030","모비릭스","KOSDAQ","디지털컨텐츠","10950","-50","-0.45","105161610000"
"250060","모비스","KOSDAQ","소프트웨어","1700","0","0.00","54691233800"
"288980","모아데이타","KOSDAQ","소프트웨어","1580","-20","-1.25","51247666560"
"033200","모아텍","KOSDAQ","IT부품","6020","40","0.67","86273733700"
"118990","모트렉스","KOSDAQ","운송장비·부품","13400","-400","-2.90","328239700000"
"006920","모헨즈","KOSDAQ","비금속","3725","200","5.67","40677000000"
"001810","무림SP","KOSDAQ","종이·목재","2270","15","0.67","50252125000"
"279600","미디어젠","KOSDAQ","소프트웨어","12850","100","0.78","60199435850"
"095500","미래나노텍","KOSDAQ","IT부품","12250","-1550","-11.23","379872487750"
"218150","미래생명자원","KOSDAQ","음식료·담배","5240","-150","-2.78","104254222560"
"353490","미래에셋대우스팩 5호","KOSDAQ","금융","2155","0","0.00","10904300000"
"100790","미래에셋벤처투자","KOSDAQ","금융","4455","-140","-3.05","215980008255"
"412930","미래에셋비전스팩1호","KOSDAQ","금융","2135","-5","-0.23","13185760000"
"049950","미래컴퍼니","KOSDAQ","기계·장비","20700","-500","-2.36","177747174000"
"207760","미스터블루","KOSDAQ","디지털컨텐츠","4020","55","1.39","100030886100"
"059090","미코","KOSDAQ","반도체","6070","-40","-0.65","202839842460"
"214610","미코바이오메드","KOSDAQ","의료·정밀기기","6220","20","0.32","113876388220"
"201490","미투온","KOSDAQ","디지털컨텐츠","4415","5","0.11","138003054550"
"950190","미투젠","KOSDAQ","출판·매체복제","14250","150","1.06","193513461000"
"206640","바디텍메드","KOSDAQ","제약","8740","40","0.46","205272534400"
"018700","바른손","KOSDAQ","유통","2305","30","1.32","80951039885"
"035620","바른손이앤에이","KOSDAQ","오락·문화","840","-10","-1.18","62529327000"
"064520","바른전자","KOSDAQ","반도체","6050","470","8.42","52371661650"
"053030","바이넥스","KOSDAQ","제약","11700","200","1.74","371604261600"
"301300","바이브컴퍼니","KOSDAQ","소프트웨어","21050","-950","-4.32","117462789000"
"064550","바이오니아","KOSDAQ","제약","24800","250","1.02","640095216800"
"314930","바이오다인","KOSDAQ","의료·정밀기기","22750","-100","-0.44","140326436250"
"208710","바이오로그디바이스","KOSDAQ","IT부품","950","-24","-2.46","40141734150"
"086820","바이오솔루션","KOSDAQ","제약","12100","550","4.76","98535454600"
"038460","바이오스마트","KOSDAQ","정보기기","3100","-15","-0.48","62272180000"
"251120","바이오에프디엔씨","KOSDAQ","제약","15550","0","0.00","135218135000"
"086040","바이오톡스텍","KOSDAQ","기타서비스","6880","-60","-0.86","100909806240"
"099430","바이오플러스","KOSDAQ","제약","27950","100","0.36","404791912200"
"032980","바이온","KOSDAQ","유통","920","0","0.00","31550277600"
"222160","바이옵트로","KOSDAQ","기계·장비","4400","-210","-4.56","35833010400"
"308080","바이젠셀","KOSDAQ","제약","6750","-10","-0.15","128290905000"
"043150","바텍","KOSDAQ","의료·정밀기기","29800","300","1.02","442656828800"
"323990","박셀바이오","KOSDAQ","기타서비스","40300","-100","-0.25","613486900000"
"267790","배럴","KOSDAQ","섬유·의류","5750","20","0.35","45341625000"
"046310","백금T&A","KOSDAQ","통신장비","2300","20","0.88","37762874300"
"066410","버킷스튜디오","KOSDAQ","통신서비스","1680","20","1.20","130240400640"
"382900","범한퓨얼셀","KOSDAQ","일반전기전자","25600","0","0.00","224281600000"
"206400","베노홀딩스","KOSDAQ","건설","2845","370","14.95","82032761295"
"019010","베뉴지","KOSDAQ","유통","2005","0","0.00","96641000000"
"177350","베셀","KOSDAQ","반도체","5050","130","2.64","62588659700"
"299910","베스파","KOSDAQ","디지털컨텐츠","3165","0","0.00","25974889140"
"225530","보광산업","KOSDAQ","비금속","5270","-20","-0.38","191505091290"
"250000","보라티알","KOSDAQ","유통","10450","200","1.95","70545159850"
"310210","보로노이","KOSDAQ","제약","24700","100","0.41","312352964300"
"006910","보성파워텍","KOSDAQ","금속","4270","10","0.23","209784348480"
"226340","본느","KOSDAQ","화학","1430","-50","-3.38","43900422280"
"014470","부방","KOSDAQ","금융","1690","5","0.30","101488319400"
"008470","부스타","KOSDAQ","금속","5180","70","1.37","43536864000"
"338220","뷰노","KOSDAQ","소프트웨어","5460","-30","-0.55","62132921760"
"100120","뷰웍스","KOSDAQ","의료·정밀기기","34300","100","0.29","343063969500"
"337930","브랜드엑스코퍼레이션","KOSDAQ","인터넷","5460","0","0.00","161465391360"
"099390","브레인즈컴퍼니","KOSDAQ","소프트웨어","6250","20","0.32","51301768750"
"064480","브리지텍","KOSDAQ","컴퓨터서비스","4030","-40","-0.98","48168575000"
"288330","브릿지바이오테라퓨틱스","KOSDAQ","제약","8860","60","0.68","176282325500"
"365900","브이씨","KOSDAQ","기타제조","7460","-50","-0.67","54534838000"
"251630","브이원텍","KOSDAQ","기계·장비","6430","-80","-1.23","97450379400"
"018290","브이티지엠피","KOSDAQ","화학","4925","80","1.65","169833173025"
"044480","블루베리 NFT","KOSDAQ","화학","1285","-15","-1.15","41562015585"
"033560","블루콤","KOSDAQ","IT부품","5930","-250","-4.05","101403000000"
"369370","블리츠웨이","KOSDAQ","기타제조","2210","-40","-1.78","92729871780"
"126340","비나텍","KOSDAQ","IT부품","42650","650","1.55","233221374300"
"121800","비덴트","KOSDAQ","통신장비","5820","30","0.52","320623008480"
"148140","비디아이","KOSDAQ","기계·장비","640","0","0.00","27653546880"
"082800","비보존 헬스케어","KOSDAQ","반도체","552","7","1.28","129191530104"
"318410","비비씨","KOSDAQ","기타제조","9130","340","3.87","50719368590"
"146320","비씨엔씨","KOSDAQ","반도체","14700","-550","-3.61","181808468100"
"200780","비씨월드제약","KOSDAQ","제약","6900","70","1.02","61357449600"
"141000","비아트론","KOSDAQ","반도체","8300","0","0.00","100552093000"
"090460","비에이치","KOSDAQ","IT부품","25700","-1200","-4.46","885734540300"
"083650","비에이치아이","KOSDAQ","기계·장비","6670","-250","-3.61","173420000000"
"142760","비엘","KOSDAQ","기타서비스","4820","0","0.00","151582237540"
"065170","비엘팜텍","KOSDAQ","유통","814","7","0.87","72422035026"
"086670","비엠티","KOSDAQ","기계·장비","13600","350","2.64","116842604800"
"335890","비올","KOSDAQ","의료·정밀기기","1700","-35","-2.02","98826684800"
"138580","비즈니스온","KOSDAQ","소프트웨어","7070","-90","-1.26","159472072410"
"082920","비츠로셀","KOSDAQ","IT부품","10950","50","0.46","235853714400"
"054220","비츠로시스","KOSDAQ","일반전기전자","1450","-15","-1.02","36486180350"
"042370","비츠로테크","KOSDAQ","금융","5360","0","0.00","140432134000"
"050090","비케이홀딩스","KOSDAQ","IT부품","448","-7","-1.54","35454246016"
"307870","비투엔","KOSDAQ","컴퓨터서비스","2340","85","3.77","71840808000"
"357880","비트나인","KOSDAQ","소프트웨어","6880","-210","-2.96","71235217280"
"032850","비트컴퓨터","KOSDAQ","소프트웨어","5040","0","0.00","83781396720"
"148780","비플라이소프트","KOSDAQ","출판·매체복제","972","-16","-1.62","30565244700"
"238200","비피도","KOSDAQ","음식료·담배","6290","60","0.96","51452200000"
"093190","빅솔론","KOSDAQ","정보기기","8570","0","0.00","164877415850"
"065450","빅텍","KOSDAQ","의료·정밀기기","5140","-150","-2.84","147275392000"
"072950","빛샘전자","KOSDAQ","반도체","6090","20","0.33","37945931310"
"143240","사람인에이치알","KOSDAQ","인터넷","29950","-950","-3.07","349644176850"
"100090","삼강엠앤티","KOSDAQ","금속","21250","-350","-1.62","1131244005000"
"122350","삼기","KOSDAQ","운송장비·부품","3550","-385","-9.78","136104969400"
"014970","삼륭물산","KOSDAQ","종이·목재","4945","145","3.02","74793125000"
"018310","삼목에스폼","KOSDAQ","금속","15250","950","6.64","224175000000"
"053700","삼보모터스","KOSDAQ","운송장비·부품","6020","150","2.56","113319853920"
"009620","삼보산업","KOSDAQ","금속","1010","11","1.10","45708116610"
"023600","삼보판지","KOSDAQ","종이·목재","9160","-60","-0.65","148117200000"
"380320","삼성머스트스팩5호","KOSDAQ","금융","3835","-160","-4.01","18446350000"
"377630","삼성스팩4호","KOSDAQ","금융","5770","-440","-7.09","23195400000"
"425290","삼성스팩6호","KOSDAQ","금융","3510","-640","-15.42","19375200000"
"009300","삼아제약","KOSDAQ","제약","14750","0","0.00","93957500000"
"225190","삼양옵틱스","KOSDAQ","의료·정밀기기","11650","-150","-1.27","118243865200"
"361670","삼영에스앤씨","KOSDAQ","일반전기전자","6300","-260","-3.96","35706245400"
"054540","삼영엠텍","KOSDAQ","금속","4100","50","1.23","53300000000"
"065570","삼영이엔씨","KOSDAQ","통신장비","7550","-110","-1.44","81494775500"
"032280","삼일","KOSDAQ","운송","1870","40","2.19","30319413300"
"002290","삼일기업공사","KOSDAQ","건설","3495","90","2.64","43338000000"
"037460","삼지전자","KOSDAQ","통신장비","8000","-50","-0.62","130548176000"
"032750","삼진","KOSDAQ","일반전기전자","6080","-180","-2.88","43776000000"
"054090","삼진엘앤디","KOSDAQ","IT부품","2320","40","1.75","57905418240"
"000250","삼천당제약","KOSDAQ","제약","31450","-850","-2.63","716054889450"
"024950","삼천리자전거","KOSDAQ","유통","6730","60","0.90","89331173210"
"038500","삼표시멘트","KOSDAQ","비금속","3335","-20","-0.60","359900880510"
"017480","삼현철강","KOSDAQ","금속","4855","-5","-0.10","76237530950"
"046390","삼화네트웍스","KOSDAQ","오락·문화","2575","75","3.00","111170302475"
"027580","상보","KOSDAQ","화학","1415","-25","-1.74","83741509785"
"038540","상상인","KOSDAQ","컴퓨터서비스","7370","-220","-2.90","407769666810"
"101000","상상인인더스트리","KOSDAQ","기계·장비","602","-4","-0.66","43193976784"
"415580","상상인제3호스팩","KOSDAQ","금융","2110","-5","-0.24","11204100000"
"091580","상신이디피","KOSDAQ","IT부품","13900","200","1.46","189432244100"
"263810","상신전자","KOSDAQ","일반전기전자","3000","-60","-1.96","42734154000"
"089980","상아프론테크","KOSDAQ","화학","25000","50","0.20","399725925000"
"042940","상지카일룸","KOSDAQ","건설","763","62","8.84","71299556657"
"042600","새로닉스","KOSDAQ","IT부품","16650","-700","-4.03","206852507100"
"107600","새빗켐","KOSDAQ","화학","127100","-2900","-2.23","604302669500"
"252990","샘씨엔에스","KOSDAQ","반도체","3915","-20","-0.51","196352307090"
"294630","서남","KOSDAQ","일반전기전자","2380","-10","-0.42","50906200800"
"038070","서린바이오","KOSDAQ","유통","11600","200","1.75","98607841600"
"006730","서부T&D","KOSDAQ","숙박·음식","6850","-20","-0.29","413737979250"
"079650","서산","KOSDAQ","비금속","1710","50","3.01","34200000000"
"100660","서암기계공업","KOSDAQ","기계·장비","5000","170","3.52","63000000000"
"019770","서연탑메탈","KOSDAQ","기계·장비","4255","155","3.78","49570750000"
"043710","서울리거","KOSDAQ","유통","854","-66","-7.17","33447903202"
"092190","서울바이오시스","KOSDAQ","IT부품","5380","-130","-2.36","205643253140"
"046890","서울반도체","KOSDAQ","반도체","10150","100","1.00","591799810000"
"063170","서울옥션","KOSDAQ","유통","18200","-50","-0.27","323491659400"
"027040","서울전자통신","KOSDAQ","유통","600","-1","-0.17","41753308200"
"018680","서울제약","KOSDAQ","제약","4040","-55","-1.34","34439072920"
"093920","서원인텍","KOSDAQ","IT부품","5520","0","0.00","102672000000"
"189860","서전기전","KOSDAQ","일반전기전자","6700","20","0.30","64981826000"
"178320","서진시스템","KOSDAQ","통신장비","15600","-750","-4.59","586258015200"
"122690","서진오토모티브","KOSDAQ","운송장비·부품","2785","-105","-3.63","58599870110"
"140070","서플러스글로벌","KOSDAQ","유통","2540","5","0.20","93949520000"
"011370","서한","KOSDAQ","건설","1035","-10","-0.96","104426185275"
"065710","서호전기","KOSDAQ","일반전기전자","17000","-400","-2.30","87550000000"
"035890","서희건설","KOSDAQ","건설","1170","-5","-0.43","268875894690"
"357550","석경에이티","KOSDAQ","화학","21900","1100","5.29","119464500000"
"003100","선광","KOSDAQ","운송","101800","-200","-0.20","671880000000"
"171090","선익시스템","KOSDAQ","반도체","19900","950","5.01","183262602400"
"086710","선진뷰티사이언스","KOSDAQ","화학","5130","120","2.40","62602826400"
"014620","성광벤드","KOSDAQ","금속","14650","850","6.16","418990000000"
"037350","성도이엔지","KOSDAQ","기타서비스","4565","20","0.44","70620550000"
"081580","성우전자","KOSDAQ","IT부품","2635","0","0.00","40863956805"
"045300","성우테크론","KOSDAQ","반도체","3960","-40","-1.00","38694320280"
"015750","성우하이텍","KOSDAQ","운송장비·부품","4240","-80","-1.85","339200000000"
"365340","성일하이텍","KOSDAQ","화학","128200","-1200","-0.93","1488869801800"
"080470","성창오토텍","KOSDAQ","운송장비·부품","6400","40","0.63","46720000000"
"043260","성호전자","KOSDAQ","IT부품","1405","-70","-4.75","75034564520"
"148150","세경하이테크","KOSDAQ","일반전기전자","15050","550","3.79","177353429050"
"053060","세동","KOSDAQ","운송장비·부품","1155","5","0.43","20165153085"
"340440","세림B&G","KOSDAQ","화학","2560","-35","-1.35","72648611840"
"017510","세명전기","KOSDAQ","금속","2970","-10","-0.34","45280620000"
"011560","세보엠이씨","KOSDAQ","건설","7210","100","1.41","75921300000"
"396300","세아메카닉스","KOSDAQ","금속","5700","-160","-2.73","150990150000"
"100700","세운메디칼","KOSDAQ","제약","2665","-45","-1.66","116727000000"
"024830","세원물산","KOSDAQ","운송장비·부품","6280","0","0.00","52438000000"
"258830","세종메디칼","KOSDAQ","의료·정밀기기","5280","600","12.82","214718829600"
"036630","세종텔레콤","KOSDAQ","통신서비스","610","0","0.00","169480531570"
"039310","세중","KOSDAQ","기타서비스","2560","-75","-2.85","46391467520"
"067770","세진티에스","KOSDAQ","IT부품","2930","70","2.45","24602017490"
"053450","세코닉스","KOSDAQ","의료·정밀기기","6460","110","1.73","95561507380"
"222810","세토피아","KOSDAQ","소프트웨어","1280","30","2.40","50342593280"
"252500","세화피앤씨","KOSDAQ","화학","1085","-75","-6.47","45012733150"
"347000","센코","KOSDAQ","의료·정밀기기","11700","-50","-0.43","96539554800"
"331920","셀레믹스","KOSDAQ","제약","6800","-50","-0.73","55516206400"
"049180","셀루메드","KOSDAQ","제약","3980","45","1.14","160092208540"
"299660","셀리드","KOSDAQ","기타서비스","15650","300","1.95","152293154800"
"268600","셀리버리","KOSDAQ","기타서비스","11300","500","4.63","392999671600"
"108860","셀바스AI","KOSDAQ","소프트웨어","5470","-40","-0.73","123131122200"
"208370","셀바스헬스케어","KOSDAQ","의료·정밀기기","1920","40","2.13","41626682880"
"068760","셀트리온제약","KOSDAQ","제약","64100","800","1.26","2415654459700"
"091990","셀트리온헬스케어","KOSDAQ","유통","67800","1200","1.80","10728829431600"
"068940","셀피글로벌","KOSDAQ","정보기기","1860","0","0.00","68374710420"
"060230","소니드","KOSDAQ","화학","3700","-35","-0.94","73177837800"
"290690","소룩스","KOSDAQ","일반전기전자","6400","-50","-0.78","52843795200"
"950200","소마젠","KOSDAQ","기타서비스","7240","880","13.84","138841863720"
"032680","소프트센","KOSDAQ","유통","1380","-5","-0.36","52781830140"
"032685","소프트센우","KOSDAQ","유통","18350","950","5.46","2621425950"
"258790","소프트캠프","KOSDAQ","출판·매체복제","1425","0","0.00","35612579700"
"066910","손오공","KOSDAQ","유통","1835","0","0.00","49354455435"
"043100","솔고바이오","KOSDAQ","의료·정밀기기","458","0","0.00","28523877264"
"154040","솔루에타","KOSDAQ","IT부품","2295","-45","-1.92","31728870720"
"035610","솔본","KOSDAQ","기타서비스","3085","25","0.82","84362400745"
"357780","솔브레인","KOSDAQ","화학","177900","-1500","-0.84","1383806891400"
"036830","솔브레인홀딩스","KOSDAQ","기타서비스","21700","-200","-0.91","454920015200"
"304100","솔트룩스","KOSDAQ","소프트웨어","6860","-20","-0.29","69981123800"
"328380","솔트웨어","KOSDAQ","컴퓨터서비스","1845","105","6.03","58845865410"
"086980","쇼박스","KOSDAQ","오락·문화","3565","15","0.42","223304470000"
"050960","수산아이앤티","KOSDAQ","출판·매체복제","9810","-160","-1.60","66227310000"
"253840","수젠텍","KOSDAQ","의료·정밀기기","8720","120","1.40","141602414480"
"236200","슈프리마","KOSDAQ","일반전기전자","21600","-150","-0.69","155374696800"
"317770","슈프리마아이디","KOSDAQ","일반전기전자","13250","300","2.32","40465765000"
"094840","슈프리마에이치큐","KOSDAQ","컴퓨터서비스","5170","-30","-0.58","54139412800"
"192440","슈피겐코리아","KOSDAQ","IT부품","33000","-250","-0.75","205139979000"
"136510","스마트솔루션즈","KOSDAQ","기계·장비","11600","0","0.00","335276888000"
"099440","스맥","KOSDAQ","기계·장비","1735","0","0.00","57566593855"
"033790","스카이문스테크놀로지","KOSDAQ","통신장비","829","0","0.00","14190075900"
"276040","스코넥","KOSDAQ","디지털컨텐츠","13000","550","4.42","160690712000"
"159910","스킨앤스킨","KOSDAQ","반도체","178","2","1.14","63038833322"
"115570","스타플렉스","KOSDAQ","화학","4515","0","0.00","36050053620"
"330730","스톤브릿지벤처스","KOSDAQ","금융","4615","0","0.00","83327655450"
"253450","스튜디오드래곤","KOSDAQ","오락·문화","66500","400","0.61","1995943302500"
"204630","스튜디오산타클로스","KOSDAQ","오락·문화","7170","-20","-0.28","74028529200"
"013810","스페코","KOSDAQ","기계·장비","4890","65","1.35","71665248300"
"049830","승일","KOSDAQ","금속","12000","-1700","-12.41","73585344000"
"020710","시공테크","KOSDAQ","기타서비스","4300","0","0.00","86206271000"
"033170","시그네틱스","KOSDAQ","반도체","1200","15","1.27","102873982800"
"048870","시너지이노베이션","KOSDAQ","의료·정밀기기","3140","-5","-0.16","252542017160"
"025320","시노펙스","KOSDAQ","IT부품","2405","20","0.84","176397250250"
"269620","시스웍","KOSDAQ","의료·정밀기기","889","0","0.00","96529874504"
"131090","시큐브","KOSDAQ","소프트웨어","993","-37","-3.59","43692000000"
"139050","시티랩스","KOSDAQ","컴퓨터서비스","640","4","0.63","67903057280"
"290520","신도기연","KOSDAQ","기계·장비","3370","-70","-2.03","53681949940"
"001000","신라섬유","KOSDAQ","유통","2005","-35","-1.72","48676467700"
"025870","신라에스지","KOSDAQ","유통","8380","30","0.36","33520000000"
"215600","신라젠","KOSDAQ","기타서비스","12100","0","0.00","1244692212500"
"065350","신성델타테크","KOSDAQ","일반전기전자","8950","-30","-0.33","245981334600"
"002800","신신제약","KOSDAQ","제약","4485","15","0.34","68039692500"
"344050","신영스팩6호","KOSDAQ","금융","2285","0","0.00","9836925000"
"419270","신영스팩7호","KOSDAQ","금융","2145","0","0.00","9234225000"
"430220","신영스팩8호","KOSDAQ","금융","2120","0","0.00","14331200000"
"017000","신원종합개발","KOSDAQ","건설","4925","55","1.13","57465032975"
"012790","신일제약","KOSDAQ","제약","7980","30","0.38","92100882720"
"138070","신진에스엠","KOSDAQ","금속","2605","-30","-1.14","45595846420"
"226330","신테카바이오","KOSDAQ","출판·매체복제","7780","-150","-1.89","105167830480"
"418210","신한제10호스팩","KOSDAQ","금융","2120","-20","-0.93","7759200000"
"333050","신한제6호스팩","KOSDAQ","금융","2035","-55","-2.63","10195350000"
"366330","신한제7호스팩","KOSDAQ","금융","2085","-60","-2.80","9486750000"
"393360","신한제8호스팩","KOSDAQ","금융","2150","5","0.23","15802500000"
"405640","신한제9호스팩","KOSDAQ","금융","2125","-5","-0.23","9636875000"
"056700","신화인터텍","KOSDAQ","IT부품","3210","70","2.23","93523642110"
"187270","신화콘텍","KOSDAQ","IT부품","4010","-50","-1.23","40676818450"
"243840","신흥에스이씨","KOSDAQ","IT부품","41850","-950","-2.22","324891133650"
"257720","실리콘투","KOSDAQ","유통","1910","-5","-0.26","114938516940"
"222800","심텍","KOSDAQ","반도체","29500","450","1.55","939697218500"
"036710","심텍홀딩스","KOSDAQ","IT부품","2870","-65","-2.21","138764916150"
"160980","싸이맥스","KOSDAQ","반도체","11700","100","0.86","127813643100"
"356890","싸이버원","KOSDAQ","소프트웨어","8220","-40","-0.48","38993460600"
"217330","싸이토젠","KOSDAQ","기타서비스","20800","500","2.46","123960948800"
"010280","쌍용정보통신","KOSDAQ","컴퓨터서비스","771","-8","-1.03","49316270214"
"208640","썸에이지","KOSDAQ","출판·매체복제","1015","15","1.50","141328857810"
"222420","쎄노텍","KOSDAQ","비금속","1560","0","0.00","66716296920"
"037760","쎄니트","KOSDAQ","금속","1650","10","0.61","55824319650"
"099320","쎄트렉아이","KOSDAQ","통신장비","23950","50","0.21","217600287650"
"049960","쎌바이오텍","KOSDAQ","제약","11100","0","0.00","104340000000"
"050890","쏠리드","KOSDAQ","통신장비","4090","-55","-1.33","250396507600"
"066790","씨씨에스","KOSDAQ","방송서비스","444","1","0.23","24875124864"
"222080","씨아이에스","KOSDAQ","기계·장비","10950","-50","-0.45","676462497150"
"352480","씨앤씨인터내셔널","KOSDAQ","화학","21450","-150","-0.69","214799034450"
"264660","씨앤지하이테크","KOSDAQ","반도체","10550","-150","-1.40","89533018100"
"352700","씨앤투스성진","KOSDAQ","섬유·의류","4015","-35","-0.86","113531749485"
"297090","씨에스베어링","KOSDAQ","기계·장비","8720","10","0.11","235440000000"
"359090","씨엔알리서치","KOSDAQ","기타서비스","1295","55","4.44","70306905865"
"115530","씨엔플러스","KOSDAQ","IT부품","564","-5","-0.88","38331132000"
"115480","씨유메디칼","KOSDAQ","의료·정밀기기","1025","5","0.49","46273138125"
"376290","씨유테크","KOSDAQ","IT부품","4070","60","1.50","71866025000"
"189330","씨이랩","KOSDAQ","소프트웨어","11000","550","5.26","66300124000"
"096530","씨젠","KOSDAQ","제약","26800","-150","-0.56","1399656639200"
"900120","씨케이에이치","KOSDAQ","금융","209","-12","-5.43","33628183182"
"101240","씨큐브","KOSDAQ","화학","6340","-110","-1.71","64276086560"
"060590","씨티씨바이오","KOSDAQ","제약","6900","380","5.83","166849038000"
"260930","씨티케이","KOSDAQ","화학","6530","-180","-2.68","126300589230"
"013990","아가방컴퍼니","KOSDAQ","유통","3000","-100","-3.23","98662608000"
"123860","아나패스","KOSDAQ","반도체","24300","-300","-1.22","284306500800"
"025980","아난티","KOSDAQ","숙박·음식","5610","-30","-0.53","484866134610"
"058220","아리온","KOSDAQ","통신장비","275","0","0.00","10717917100"
"125210","아모그린텍","KOSDAQ","IT부품","14750","350","2.43","243327652500"
"357580","아모센스","KOSDAQ","IT부품","12250","50","0.41","137200931000"
"052710","아모텍","KOSDAQ","IT부품","20150","250","1.26","196329630900"
"074430","아미노로직스","KOSDAQ","유통","1850","35","1.93","162479661400"
"092040","아미코젠","KOSDAQ","음식료·담배","20300","250","1.25","401020572400"
"083930","아바코","KOSDAQ","기계·장비","10850","50","0.46","167228858300"
"149950","아바텍","KOSDAQ","IT부품","15800","1000","6.76","246598500000"
"036010","아비코전자","KOSDAQ","일반전기전자","8770","-200","-2.23","116579031180"
"050860","아세아텍","KOSDAQ","기계·장비","2590","95","3.81","58275000000"
"136410","아셈스","KOSDAQ","화학","10350","-550","-5.05","114047747100"
"246720","아스타","KOSDAQ","제약","3685","70","1.94","46669710615"
